input_text,query,course,label
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Intro to Quantitative Methods for Level 1 CFA® Exam,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Intro to Quantitative Methods for Level 1 CFA® Exam,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: CFA® Level 1 (2020) - Complete Quantitative Methods,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,CFA® Level 1 (2020) - Complete Quantitative Methods,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Credit Risk Analysis,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Credit Risk Analysis,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Methods to Build an Online Business with Affiliate Marketing,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Methods to Build an Online Business with Affiliate Marketing,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Risk Management for PMI Certification,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Risk Management for PMI Certification,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Cyber Security Risk Management,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Cyber Security Risk Management,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Introduction to Project Management for (Risk) Managers,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Introduction to Project Management for (Risk) Managers,0
"Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: ACCA F1(FAB) - (Knowledge, Practice, MCQs) UNIT 1",CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,"ACCA F1(FAB) - (Knowledge, Practice, MCQs) UNIT 1",0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Anti-Money Laundering (AML) Case Investigations,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Anti-Money Laundering (AML) Case Investigations,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Project & Risk Management: Microsoft Project & Leadership,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Project & Risk Management: Microsoft Project & Leadership,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Depreciation Accounting & Methods of depreciation,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Depreciation Accounting & Methods of depreciation,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Simple Value Investing Guide With Proven Methods,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Simple Value Investing Guide With Proven Methods,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: COBOL Programming  in Easy and Practical Methods,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,COBOL Programming  in Easy and Practical Methods,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Risk Management & Independence,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Risk Management & Independence,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Detailed Study of GST using 100 Practical Question & Answers,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Detailed Study of GST using 100 Practical Question & Answers,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Raising Money,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Raising Money,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: CRISC Simplified - Learn the Art of Risk Management,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,CRISC Simplified - Learn the Art of Risk Management,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: CMA (USA) PART 2 - Practice Exam - 2020 Version - 600 MCQs,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,CMA (USA) PART 2 - Practice Exam - 2020 Version - 600 MCQs,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Passive Income - Learn Various Methods Of Generating Income,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Passive Income - Learn Various Methods Of Generating Income,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Primavera Risk Analysis,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Primavera Risk Analysis,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Salesforce Community Cloud Practical Test - 100% PASS,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Salesforce Community Cloud Practical Test - 100% PASS,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: HR Recruitment & Selection Methods,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,HR Recruitment & Selection Methods,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Forex Trading Risk Management Strategy,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Forex Trading Risk Management Strategy,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: CFA® Level 1 2014 – Quantitative Methods,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,CFA® Level 1 2014 – Quantitative Methods,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: How To Save Money,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,How To Save Money,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Mastering Your Money 101,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Mastering Your Money 101,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: 100 Practical Tips for Success in Your Business Career,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,100 Practical Tips for Success in Your Business Career,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Steemit Hacking - Easy Methods to Earn Cryptocurrency,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Steemit Hacking - Easy Methods to Earn Cryptocurrency,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Master The Top 100 Excel Formulas,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Master The Top 100 Excel Formulas,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Learn Proven Research Methods To Starting Any Project,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Learn Proven Research Methods To Starting Any Project,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: The Essential Risk Management In Trading,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,The Essential Risk Management In Trading,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Risk Management Professional (PMI-RMP) Practice Exam.,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Risk Management Professional (PMI-RMP) Practice Exam.,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: How To Start A Business With No Money,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,How To Start A Business With No Money,0
"Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Risk Management, Quality Management",CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,"Risk Management, Quality Management",0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Primavera Risk Analysis - Step by Step,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Primavera Risk Analysis - Step by Step,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Supply Chain Risk Management,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Supply Chain Risk Management,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Project Risk Management - Building and Construction,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Project Risk Management - Building and Construction,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: MS-500 Microsoft 365 Security Administration Exam Pass 100%,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,MS-500 Microsoft 365 Security Administration Exam Pass 100%,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Credit Risk Analysis and Modeling,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Credit Risk Analysis and Modeling,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: UiPath RPA Developer Certification 100+ Practice Questions,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,UiPath RPA Developer Certification 100+ Practice Questions,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Manage Money Well Course: Easy Personal Finance System to Manage Your Money,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Manage Money Well Course: Easy Personal Finance System to Manage Your Money,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Jenkins Pipeline tutorial for Beginners with 100+ examples,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Jenkins Pipeline tutorial for Beginners with 100+ examples,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Harmonic Trading: The Art Of Trading With Low Risk,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Harmonic Trading: The Art Of Trading With Low Risk,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Motivate Your Money,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Motivate Your Money,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: How To Earn Money From Home,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,How To Earn Money From Home,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Automation Anywhere Master Certification (100% Guaranteed).,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Automation Anywhere Master Certification (100% Guaranteed).,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: CFA Level 1 - Quantitative Methods (2019) Full Module Course,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,CFA Level 1 - Quantitative Methods (2019) Full Module Course,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Amazon FBA Online Arbitrage: 0 to 100% in 1 day,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Amazon FBA Online Arbitrage: 0 to 100% in 1 day,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: 7 INSANELY Profitable Amazon Product Research Methods (2020),CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,7 INSANELY Profitable Amazon Product Research Methods (2020),0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Money Investing System Blueprint,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Money Investing System Blueprint,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Daily Work Management System for Managers using Lean Methods,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Daily Work Management System for Managers using Lean Methods,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Profitable Forex with Risk Control,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Profitable Forex with Risk Control,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: PMP - Data Gathering & Project Selection Methods (PMBOK 6),CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,PMP - Data Gathering & Project Selection Methods (PMBOK 6),0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Money School: Debt,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Money School: Debt,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Manage Money Well Course: How To Manage Your Money Better (Personal Finance & Wealth),CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Manage Money Well Course: How To Manage Your Money Better (Personal Finance & Wealth),0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: 3) Module 2: Rapid Delivery Methods for EA,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,3) Module 2: Rapid Delivery Methods for EA,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: How to Make Money with Fiverr,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,How to Make Money with Fiverr,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: CISM Information Risk Management Practice Exam,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,CISM Information Risk Management Practice Exam,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Trading Options With Money Flow,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Trading Options With Money Flow,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: AZ-301: Microsoft Azure Architect Design 100% Pass Practices,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,AZ-301: Microsoft Azure Architect Design 100% Pass Practices,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: HauteVIEW 100 Body Camera,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,HauteVIEW 100 Body Camera,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Regulation for Enterprise Risk Management,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Regulation for Enterprise Risk Management,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Learn Java by solving 100 Coding Challenges,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Learn Java by solving 100 Coding Challenges,0
Query: CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs Course: Ethical Hacking: Brute-Forcing Methods to Crack Passwords,CAMS CH#1 RISK & METHODS OF MONEY LAUNDERING 100 MCQs,Ethical Hacking: Brute-Forcing Methods to Crack Passwords,0
